,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
2966,3031629,99,edison,2020-11-06T21:34:38Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2967,3031726,99,edison,2020-11-09T17:06:41Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2968,3032025,99,edison,2020-11-09T19:05:26Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2969,3032024,99,edison,2020-11-11T14:42:33Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2970,3032778,99,edison,2020-11-12T15:05:45Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2971,3032812,99,edison,2020-11-12T17:04:50Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2972,3032815,99,edison,2020-11-12T21:05:46Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2973,3032837,99,edison,2020-11-13T16:07:48Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2974,3034477,99,edison,2020-11-13T20:04:50Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2975,3034530,99,edison,2020-11-13T22:07:47Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2976,3034598,99,edison,2020-11-14T00:05:44Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2977,3034599,99,edison,2020-11-14T18:07:01Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2978,3034616,99,edison,2020-11-14T20:04:57Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2979,3034617,99,edison,2020-11-16T16:06:50Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2980,3034623,99,edison,2020-11-16T18:04:48Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2981,3034641,99,edison,2020-11-16T19:27:49Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2982,3034891,99,edison,2020-11-16T22:09:46Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2983,3034993,99,edison,2020-11-17T15:28:45Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2984,3035088,99,edison,2020-11-18T21:10:42Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2985,3030679,99,ap,2020-11-18T17:31:53.12Z,indiana,3033198,1557286,2624534,2757828,0.571,0.41,0
2986,3035088,99,edison,2020-11-18T21:10:42Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2987,3035141,99,edison,2020-11-26T14:36:57Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2988,3035092,99,edison,2020-11-26T14:39:09Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2989,3034911,99,edison,2020-11-26T14:41:13Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2990,3034841,99,edison,2020-11-26T14:43:02Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2991,3034791,99,edison,2020-11-26T14:45:23Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2992,3034876,99,edison,2020-11-26T14:47:44Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2993,3034803,99,edison,2020-11-26T14:49:01Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2994,3034996,99,edison,2020-11-26T14:51:21Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2995,3034973,99,edison,2020-11-26T14:53:49Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2996,3034732,99,edison,2020-11-26T14:55:42Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2997,3034332,99,edison,2020-11-26T14:57:43Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2998,3034360,99,edison,2020-11-26T14:58:10Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
2999,3034452,99,edison,2020-11-26T15:01:48Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
3000,3034370,99,edison,2020-11-26T15:02:56Z,indiana,3033198,1557286,2624534,2757828,0.57,0.409,0
3001,3033586,99,edison,2020-11-26T15:11:39Z,indiana,3033198,1557286,2624534,2757828,0.57,0.41,0
3002,3033625,99,edison,2020-11-26T15:13:59Z,indiana,3033198,1557286,2624534,2757828,0.57,0.41,0
3003,3033619,99,edison,2020-11-26T15:15:51Z,indiana,3033198,1557286,2624534,2757828,0.57,0.41,0
3004,3033257,99,edison,2020-11-26T15:17:35Z,indiana,3033198,1557286,2624534,2757828,0.57,0.41,0
3005,3033235,99,edison,2020-11-26T15:20:03Z,indiana,3033198,1557286,2624534,2757828,0.57,0.41,0
3006,3033301,99,edison,2020-11-26T15:21:44Z,indiana,3033198,1557286,2624534,2757828,0.57,0.41,0
3007,3033229,99,edison,2020-11-26T15:23:49Z,indiana,3033198,1557286,2624534,2757828,0.57,0.41,0
3008,3033198,99,edison,2020-11-26T15:25:30Z,indiana,3033198,1557286,2624534,2757828,0.57,0.41,0
3009,3033198,100,edison,2020-11-26T16:56:49Z,indiana,3033198,1557286,2624534,2757828,0.57,0.41,0
3010,0,0,edison,2020-11-04T10:01:44Z,kansas,1372303,671018,1159971,1194755,0.0,0.0,0
3011,4987,0,edison,2020-11-04T01:09:19Z,kansas,1372303,671018,1159971,1194755,0.563,0.417,0
3012,267929,20,edison,2020-11-04T01:10:11Z,kansas,1372303,671018,1159971,1194755,0.41,0.573,0
3013,268631,20,edison,2020-11-04T01:18:51Z,kansas,1372303,671018,1159971,1194755,0.411,0.572,0
3014,269938,20,edison,2020-11-04T01:20:59Z,kansas,1372303,671018,1159971,1194755,0.413,0.57,0
3015,400831,30,edison,2020-11-04T01:26:50Z,kansas,1372303,671018,1159971,1194755,0.446,0.542,0
3016,415828,31,edison,2020-11-04T01:27:55Z,kansas,1372303,671018,1159971,1194755,0.443,0.544,0
3017,417051,31,edison,2020-11-04T01:28:27Z,kansas,1372303,671018,1159971,1194755,0.443,0.544,0
3018,417144,31,edison,2020-11-04T01:33:02Z,kansas,1372303,671018,1159971,1194755,0.443,0.544,0
3019,418609,31,edison,2020-11-04T01:35:06Z,kansas,1372303,671018,1159971,1194755,0.442,0.542,0
3020,433712,33,edison,2020-11-04T01:35:35Z,kansas,1372303,671018,1159971,1194755,0.445,0.538,0
3021,433717,33,edison,2020-11-04T01:42:31Z,kansas,1372303,671018,1159971,1194755,0.445,0.538,0
3022,433772,33,edison,2020-11-04T01:43:11Z,kansas,1372303,671018,1159971,1194755,0.445,0.538,0
3023,452663,34,edison,2020-11-04T01:44:36Z,kansas,1372303,671018,1159971,1194755,0.443,0.54,0
3024,458060,34,edison,2020-11-04T01:46:22Z,kansas,1372303,671018,1159971,1194755,0.444,0.539,0
3025,465388,35,edison,2020-11-04T01:47:06Z,kansas,1372303,671018,1159971,1194755,0.444,0.539,0
3026,471182,35,edison,2020-11-04T01:48:03Z,kansas,1372303,671018,1159971,1194755,0.445,0.537,0
3027,472997,36,edison,2020-11-04T01:50:27Z,kansas,1372303,671018,1159971,1194755,0.446,0.536,0
3028,472997,36,edison,2020-11-04T01:50:49Z,kansas,1372303,671018,1159971,1194755,0.455,0.527,0
3029,477264,36,edison,2020-11-04T01:51:08Z,kansas,1372303,671018,1159971,1194755,0.456,0.527,0
3030,478114,36,edison,2020-11-04T01:52:21Z,kansas,1372303,671018,1159971,1194755,0.457,0.526,0
3031,479245,36,edison,2020-11-04T01:56:26Z,kansas,1372303,671018,1159971,1194755,0.458,0.525,0
3032,482382,36,edison,2020-11-04T01:57:36Z,kansas,1372303,671018,1159971,1194755,0.456,0.522,0
3033,482738,36,edison,2020-11-04T02:02:11Z,kansas,1372303,671018,1159971,1194755,0.456,0.522,0
3034,485512,37,edison,2020-11-04T02:02:39Z,kansas,1372303,671018,1159971,1194755,0.457,0.521,0
3035,486052,37,edison,2020-11-04T02:04:06Z,kansas,1372303,671018,1159971,1194755,0.457,0.521,0
3036,487500,37,edison,2020-11-04T02:05:18Z,kansas,1372303,671018,1159971,1194755,0.458,0.52,0
3037,494002,37,edison,2020-11-04T02:06:45Z,kansas,1372303,671018,1159971,1194755,0.46,0.518,0
3038,502510,38,edison,2020-11-04T02:07:20Z,kansas,1372303,671018,1159971,1194755,0.463,0.516,0
3039,503948,38,edison,2020-11-04T02:08:19Z,kansas,1372303,671018,1159971,1194755,0.464,0.515,0
3040,505883,38,edison,2020-11-04T02:08:24Z,kansas,1372303,671018,1159971,1194755,0.465,0.514,0
3041,509438,38,edison,2020-11-04T02:09:10Z,kansas,1372303,671018,1159971,1194755,0.467,0.511,0
3042,511867,38,edison,2020-11-04T02:10:12Z,kansas,1372303,671018,1159971,1194755,0.469,0.509,0
3043,521810,39,edison,2020-11-04T02:10:50Z,kansas,1372303,671018,1159971,1194755,0.469,0.51,0
3044,523345,39,edison,2020-11-04T02:12:43Z,kansas,1372303,671018,1159971,1194755,0.47,0.508,0
3045,523367,39,edison,2020-11-04T02:12:46Z,kansas,1372303,671018,1159971,1194755,0.47,0.508,0
3046,523740,39,edison,2020-11-04T02:12:59Z,kansas,1372303,671018,1159971,1194755,0.47,0.508,0
3047,527870,40,edison,2020-11-04T02:15:24Z,kansas,1372303,671018,1159971,1194755,0.473,0.506,0
3048,529456,40,edison,2020-11-04T02:19:42Z,kansas,1372303,671018,1159971,1194755,0.474,0.504,0
3049,537109,40,edison,2020-11-04T02:19:55Z,kansas,1372303,671018,1159971,1194755,0.478,0.5,0
3050,538309,40,edison,2020-11-04T02:20:53Z,kansas,1372303,671018,1159971,1194755,0.478,0.5,0
3051,543096,41,edison,2020-11-04T02:23:10Z,kansas,1372303,671018,1159971,1194755,0.481,0.497,0
3052,543745,41,edison,2020-11-04T02:24:16Z,kansas,1372303,671018,1159971,1194755,0.481,0.496,0
3053,547047,41,edison,2020-11-04T02:25:05Z,kansas,1372303,671018,1159971,1194755,0.484,0.494,0
3054,551181,41,edison,2020-11-04T02:25:19Z,kansas,1372303,671018,1159971,1194755,0.485,0.493,0
3055,561591,42,edison,2020-11-04T02:26:39Z,kansas,1372303,671018,1159971,1194755,0.477,0.506,0
3056,603482,45,edison,2020-11-04T02:27:14Z,kansas,1372303,671018,1159971,1194755,0.467,0.515,0
3057,604826,45,edison,2020-11-04T02:28:05Z,kansas,1372303,671018,1159971,1194755,0.468,0.514,0
3058,635463,48,edison,2020-11-04T02:28:23Z,kansas,1372303,671018,1159971,1194755,0.473,0.509,0
3059,635662,48,edison,2020-11-04T02:28:32Z,kansas,1372303,671018,1159971,1194755,0.473,0.509,0
3060,638547,48,edison,2020-11-04T02:29:39Z,kansas,1372303,671018,1159971,1194755,0.474,0.507,0
3061,638693,48,edison,2020-11-04T02:30:27Z,kansas,1372303,671018,1159971,1194755,0.474,0.507,0
3062,654625,49,edison,2020-11-04T02:31:41Z,kansas,1372303,671018,1159971,1194755,0.477,0.505,0
3063,656641,49,edison,2020-11-04T02:31:53Z,kansas,1372303,671018,1159971,1194755,0.477,0.504,0
3064,661818,50,edison,2020-11-04T02:33:49Z,kansas,1372303,671018,1159971,1194755,0.48,0.502,0
3065,733943,55,edison,2020-11-04T02:34:04Z,kansas,1372303,671018,1159971,1194755,0.492,0.486,0
3066,736786,55,edison,2020-11-04T02:37:05Z,kansas,1372303,671018,1159971,1194755,0.501,0.474,0
3067,747163,56,edison,2020-11-04T02:38:54Z,kansas,1372303,671018,1159971,1194755,0.503,0.472,0
3068,747824,56,edison,2020-11-04T02:41:31Z,kansas,1372303,671018,1159971,1194755,0.503,0.472,0
3069,749792,56,edison,2020-11-04T02:42:14Z,kansas,1372303,671018,1159971,1194755,0.504,0.471,0
3070,751190,56,edison,2020-11-04T02:42:30Z,kansas,1372303,671018,1159971,1194755,0.504,0.471,0
3071,754577,57,edison,2020-11-04T02:44:19Z,kansas,1372303,671018,1159971,1194755,0.506,0.469,0
3072,758074,57,edison,2020-11-04T02:44:38Z,kansas,1372303,671018,1159971,1194755,0.507,0.468,0
3073,762691,57,edison,2020-11-04T02:47:13Z,kansas,1372303,671018,1159971,1194755,0.509,0.466,0
3074,765392,58,edison,2020-11-04T02:49:10Z,kansas,1372303,671018,1159971,1194755,0.509,0.465,0
3075,766176,58,edison,2020-11-04T02:50:56Z,kansas,1372303,671018,1159971,1194755,0.51,0.465,0
3076,774998,58,edison,2020-11-04T02:52:49Z,kansas,1372303,671018,1159971,1194755,0.512,0.463,0
3077,776381,58,edison,2020-11-04T02:53:06Z,kansas,1372303,671018,1159971,1194755,0.513,0.462,0
3078,782163,59,edison,2020-11-04T02:53:33Z,kansas,1372303,671018,1159971,1194755,0.514,0.461,0
3079,783621,59,edison,2020-11-04T02:54:17Z,kansas,1372303,671018,1159971,1194755,0.515,0.46,0
3080,786007,59,edison,2020-11-04T02:55:53Z,kansas,1372303,671018,1159971,1194755,0.516,0.459,0
3081,786189,59,edison,2020-11-04T02:56:25Z,kansas,1372303,671018,1159971,1194755,0.516,0.459,0
3082,789708,59,edison,2020-11-04T02:59:46Z,kansas,1372303,671018,1159971,1194755,0.517,0.458,0
3083,793695,60,edison,2020-11-04T03:00:04Z,kansas,1372303,671018,1159971,1194755,0.517,0.458,0
3084,795105,60,edison,2020-11-04T03:01:08Z,kansas,1372303,671018,1159971,1194755,0.518,0.457,0
3085,797073,60,edison,2020-11-04T03:01:48Z,kansas,1372303,671018,1159971,1194755,0.518,0.456,0
3086,812925,61,edison,2020-11-04T03:03:18Z,kansas,1372303,671018,1159971,1194755,0.521,0.454,0
3087,815084,61,edison,2020-11-04T03:03:48Z,kansas,1372303,671018,1159971,1194755,0.522,0.453,0
3088,819809,62,edison,2020-11-04T03:04:32Z,kansas,1372303,671018,1159971,1194755,0.523,0.451,0
3089,819927,62,edison,2020-11-04T03:04:59Z,kansas,1372303,671018,1159971,1194755,0.523,0.451,0
3090,821755,62,edison,2020-11-04T03:05:06Z,kansas,1372303,671018,1159971,1194755,0.524,0.45,0
3091,833136,63,edison,2020-11-04T03:05:48Z,kansas,1372303,671018,1159971,1194755,0.524,0.45,0
3092,834343,63,edison,2020-11-04T03:06:25Z,kansas,1372303,671018,1159971,1194755,0.525,0.45,0
3093,837434,63,edison,2020-11-04T03:06:59Z,kansas,1372303,671018,1159971,1194755,0.526,0.449,0
3094,837434,63,edison,2020-11-04T03:08:24Z,kansas,1372303,671018,1159971,1194755,0.524,0.451,0
3095,840843,63,edison,2020-11-04T03:08:31Z,kansas,1372303,671018,1159971,1194755,0.525,0.45,0
3096,840922,63,edison,2020-11-04T03:09:04Z,kansas,1372303,671018,1159971,1194755,0.525,0.45,0
3097,841292,63,edison,2020-11-04T03:09:43Z,kansas,1372303,671018,1159971,1194755,0.525,0.449,0
3098,847129,64,edison,2020-11-04T03:12:42Z,kansas,1372303,671018,1159971,1194755,0.527,0.447,0
3099,849542,64,edison,2020-11-04T03:13:54Z,kansas,1372303,671018,1159971,1194755,0.528,0.447,0
3100,850165,64,edison,2020-11-04T03:14:28Z,kansas,1372303,671018,1159971,1194755,0.528,0.447,0
3101,850932,64,edison,2020-11-04T03:15:04Z,kansas,1372303,671018,1159971,1194755,0.528,0.446,0
3102,854801,64,edison,2020-11-04T03:15:35Z,kansas,1372303,671018,1159971,1194755,0.529,0.445,0
3103,856535,64,edison,2020-11-04T03:15:59Z,kansas,1372303,671018,1159971,1194755,0.53,0.445,0
3104,860328,65,edison,2020-11-04T03:18:15Z,kansas,1372303,671018,1159971,1194755,0.531,0.443,0
3105,863332,65,edison,2020-11-04T03:20:02Z,kansas,1372303,671018,1159971,1194755,0.531,0.443,0
3106,863478,65,edison,2020-11-04T03:20:58Z,kansas,1372303,671018,1159971,1194755,0.531,0.443,0
3107,864540,65,edison,2020-11-04T03:21:35Z,kansas,1372303,671018,1159971,1194755,0.531,0.443,0
3108,866787,65,edison,2020-11-04T03:24:59Z,kansas,1372303,671018,1159971,1194755,0.532,0.442,0
3109,868788,65,edison,2020-11-04T03:27:07Z,kansas,1372303,671018,1159971,1194755,0.533,0.442,0
3110,872118,66,edison,2020-11-04T03:28:09Z,kansas,1372303,671018,1159971,1194755,0.534,0.441,0
3111,877089,66,edison,2020-11-04T03:29:48Z,kansas,1372303,671018,1159971,1194755,0.535,0.439,0
3112,878015,66,edison,2020-11-04T03:32:07Z,kansas,1372303,671018,1159971,1194755,0.535,0.439,0
3113,883035,66,edison,2020-11-04T03:33:16Z,kansas,1372303,671018,1159971,1194755,0.536,0.438,0
3114,888206,67,edison,2020-11-04T03:35:21Z,kansas,1372303,671018,1159971,1194755,0.537,0.437,0
3115,891349,67,edison,2020-11-04T03:36:09Z,kansas,1372303,671018,1159971,1194755,0.538,0.436,0
3116,891792,67,edison,2020-11-04T03:37:46Z,kansas,1372303,671018,1159971,1194755,0.538,0.436,0
3117,894503,67,edison,2020-11-04T03:38:10Z,kansas,1372303,671018,1159971,1194755,0.539,0.435,0
3118,895235,67,edison,2020-11-04T03:38:25Z,kansas,1372303,671018,1159971,1194755,0.539,0.434,0
3119,895464,67,edison,2020-11-04T03:40:09Z,kansas,1372303,671018,1159971,1194755,0.539,0.434,0
3120,900263,68,edison,2020-11-04T03:42:24Z,kansas,1372303,671018,1159971,1194755,0.542,0.433,0
3121,900420,68,edison,2020-11-04T03:47:48Z,kansas,1372303,671018,1159971,1194755,0.542,0.433,0
3122,905745,68,edison,2020-11-04T03:48:37Z,kansas,1372303,671018,1159971,1194755,0.543,0.431,0
3123,909622,68,edison,2020-11-04T03:53:57Z,kansas,1372303,671018,1159971,1194755,0.544,0.431,0
3124,913648,69,edison,2020-11-04T03:55:07Z,kansas,1372303,671018,1159971,1194755,0.545,0.43,0
3125,947517,71,edison,2020-11-04T03:56:17Z,kansas,1372303,671018,1159971,1194755,0.551,0.423,0
3126,948145,71,edison,2020-11-04T03:58:48Z,kansas,1372303,671018,1159971,1194755,0.552,0.422,0
3127,948729,71,edison,2020-11-04T04:00:25Z,kansas,1372303,671018,1159971,1194755,0.553,0.422,0
3128,949390,71,edison,2020-11-04T04:00:52Z,kansas,1372303,671018,1159971,1194755,0.553,0.421,0
3129,951934,72,edison,2020-11-04T04:01:15Z,kansas,1372303,671018,1159971,1194755,0.553,0.422,0
3130,953176,72,edison,2020-11-04T04:05:32Z,kansas,1372303,671018,1159971,1194755,0.553,0.421,0
3131,954948,72,edison,2020-11-04T04:05:44Z,kansas,1372303,671018,1159971,1194755,0.553,0.421,0
3132,957978,72,edison,2020-11-04T04:06:28Z,kansas,1372303,671018,1159971,1194755,0.554,0.42,0
3133,960492,72,edison,2020-11-04T04:06:53Z,kansas,1372303,671018,1159971,1194755,0.555,0.419,0
3134,963521,72,edison,2020-11-04T04:07:47Z,kansas,1372303,671018,1159971,1194755,0.556,0.419,0
3135,964823,73,edison,2020-11-04T04:09:49Z,kansas,1372303,671018,1159971,1194755,0.556,0.418,0
3136,965622,73,edison,2020-11-04T04:11:00Z,kansas,1372303,671018,1159971,1194755,0.556,0.418,0
3137,1006616,76,edison,2020-11-04T04:12:11Z,kansas,1372303,671018,1159971,1194755,0.559,0.415,0
3138,1009285,76,edison,2020-11-04T04:12:38Z,kansas,1372303,671018,1159971,1194755,0.559,0.414,0
3139,1014663,76,edison,2020-11-04T04:13:01Z,kansas,1372303,671018,1159971,1194755,0.561,0.413,0
3140,1015947,76,edison,2020-11-04T04:14:20Z,kansas,1372303,671018,1159971,1194755,0.561,0.413,0
3141,1018181,77,edison,2020-11-04T04:17:22Z,kansas,1372303,671018,1159971,1194755,0.562,0.412,0
3142,1018558,77,edison,2020-11-04T04:18:53Z,kansas,1372303,671018,1159971,1194755,0.562,0.412,0
3143,1073374,81,edison,2020-11-04T04:24:02Z,kansas,1372303,671018,1159971,1194755,0.55,0.424,0
3144,1073979,81,edison,2020-11-04T04:24:13Z,kansas,1372303,671018,1159971,1194755,0.55,0.424,0
3145,1076527,81,edison,2020-11-04T04:27:37Z,kansas,1372303,671018,1159971,1194755,0.55,0.424,0
3146,1081637,81,edison,2020-11-04T04:33:58Z,kansas,1372303,671018,1159971,1194755,0.55,0.424,0
3147,1082528,81,edison,2020-11-04T04:39:10Z,kansas,1372303,671018,1159971,1194755,0.55,0.424,0
3148,1083319,81,edison,2020-11-04T04:41:46Z,kansas,1372303,671018,1159971,1194755,0.551,0.423,0
3149,1083995,82,edison,2020-11-04T04:42:19Z,kansas,1372303,671018,1159971,1194755,0.551,0.423,0
3150,1090300,82,edison,2020-11-04T04:45:23Z,kansas,1372303,671018,1159971,1194755,0.552,0.422,0
3151,1091785,82,edison,2020-11-04T04:47:03Z,kansas,1372303,671018,1159971,1194755,0.553,0.421,0
3152,1094002,82,edison,2020-11-04T04:53:55Z,kansas,1372303,671018,1159971,1194755,0.553,0.421,0
3153,1095262,82,edison,2020-11-04T04:56:35Z,kansas,1372303,671018,1159971,1194755,0.553,0.421,0
3154,1100543,83,edison,2020-11-04T05:02:23Z,kansas,1372303,671018,1159971,1194755,0.555,0.419,0
3155,1104684,83,edison,2020-11-04T05:03:28Z,kansas,1372303,671018,1159971,1194755,0.556,0.418,0
3156,1105975,83,edison,2020-11-04T05:05:26Z,kansas,1372303,671018,1159971,1194755,0.556,0.418,0
3157,1106824,83,edison,2020-11-04T05:09:34Z,kansas,1372303,671018,1159971,1194755,0.556,0.418,0
3158,1109734,83,edison,2020-11-04T05:09:59Z,kansas,1372303,671018,1159971,1194755,0.557,0.417,0
3159,1111160,84,edison,2020-11-04T05:10:57Z,kansas,1372303,671018,1159971,1194755,0.557,0.417,0
3160,1119215,84,edison,2020-11-04T05:13:25Z,kansas,1372303,671018,1159971,1194755,0.558,0.416,0
3161,1120051,84,edison,2020-11-04T05:14:23Z,kansas,1372303,671018,1159971,1194755,0.558,0.416,0
3162,1128513,85,edison,2020-11-04T05:15:52Z,kansas,1372303,671018,1159971,1194755,0.559,0.415,0
3163,1134935,85,edison,2020-11-04T05:18:58Z,kansas,1372303,671018,1159971,1194755,0.56,0.414,0
3164,1135106,85,edison,2020-11-04T05:23:53Z,kansas,1372303,671018,1159971,1194755,0.56,0.414,0
3165,1135994,85,edison,2020-11-04T05:25:13Z,kansas,1372303,671018,1159971,1194755,0.56,0.414,0
3166,1136390,85,edison,2020-11-04T05:26:28Z,kansas,1372303,671018,1159971,1194755,0.561,0.414,0
3167,1138258,86,edison,2020-11-04T05:27:11Z,kansas,1372303,671018,1159971,1194755,0.561,0.413,0
3168,1139559,86,edison,2020-11-04T05:28:14Z,kansas,1372303,671018,1159971,1194755,0.561,0.413,0
3169,1142442,86,edison,2020-11-04T05:33:16Z,kansas,1372303,671018,1159971,1194755,0.562,0.412,0
3170,1143870,86,edison,2020-11-04T05:47:14Z,kansas,1372303,671018,1159971,1194755,0.562,0.412,0
3171,1146308,86,edison,2020-11-04T05:49:30Z,kansas,1372303,671018,1159971,1194755,0.563,0.411,0
3172,1148433,86,edison,2020-11-04T05:50:30Z,kansas,1372303,671018,1159971,1194755,0.563,0.411,0
3173,1149061,86,edison,2020-11-04T05:57:43Z,kansas,1372303,671018,1159971,1194755,0.563,0.411,0
3174,1150514,87,edison,2020-11-04T06:00:08Z,kansas,1372303,671018,1159971,1194755,0.564,0.41,0
3175,1157059,87,edison,2020-11-04T06:12:29Z,kansas,1372303,671018,1159971,1194755,0.565,0.409,0
3176,1158790,87,edison,2020-11-04T06:13:49Z,kansas,1372303,671018,1159971,1194755,0.565,0.409,0
3177,1164024,88,edison,2020-11-04T06:19:24Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3178,1165670,88,edison,2020-11-04T06:21:53Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3179,1168446,88,edison,2020-11-04T06:27:08Z,kansas,1372303,671018,1159971,1194755,0.567,0.407,0
3180,1173532,88,edison,2020-11-04T06:31:03Z,kansas,1372303,671018,1159971,1194755,0.567,0.407,0
3181,1174929,88,edison,2020-11-04T06:37:11Z,kansas,1372303,671018,1159971,1194755,0.568,0.407,0
3182,1176776,88,edison,2020-11-04T06:48:34Z,kansas,1372303,671018,1159971,1194755,0.568,0.406,0
3183,1185887,89,edison,2020-11-04T06:50:57Z,kansas,1372303,671018,1159971,1194755,0.568,0.406,0
3184,1187343,89,edison,2020-11-04T07:09:40Z,kansas,1372303,671018,1159971,1194755,0.568,0.406,0
3185,1243716,94,edison,2020-11-04T07:35:26Z,kansas,1372303,671018,1159971,1194755,0.556,0.418,0
3186,1255047,94,edison,2020-11-04T07:54:57Z,kansas,1372303,671018,1159971,1194755,0.556,0.418,0
3187,1261867,95,edison,2020-11-04T07:59:14Z,kansas,1372303,671018,1159971,1194755,0.557,0.417,0
3188,1261942,95,edison,2020-11-04T08:23:07Z,kansas,1372303,671018,1159971,1194755,0.557,0.417,0
3189,1262925,95,edison,2020-11-04T08:31:19Z,kansas,1372303,671018,1159971,1194755,0.557,0.417,0
3190,1263958,95,edison,2020-11-04T18:02:30Z,kansas,1372303,671018,1159971,1194755,0.557,0.417,0
3191,1266047,95,edison,2020-11-04T18:12:18Z,kansas,1372303,671018,1159971,1194755,0.558,0.416,0
3192,1268062,95,edison,2020-11-04T18:21:22Z,kansas,1372303,671018,1159971,1194755,0.558,0.416,0
3193,1268133,95,edison,2020-11-04T18:37:25Z,kansas,1372303,671018,1159971,1194755,0.558,0.416,0
3194,1268234,95,edison,2020-11-04T19:32:21Z,kansas,1372303,671018,1159971,1194755,0.558,0.416,0
3195,1268338,95,edison,2020-11-04T19:35:26Z,kansas,1372303,671018,1159971,1194755,0.558,0.416,0
3196,1306509,98,edison,2020-11-04T20:05:14Z,kansas,1372303,671018,1159971,1194755,0.565,0.409,0
3197,1307748,98,edison,2020-11-04T20:06:01Z,kansas,1372303,671018,1159971,1194755,0.566,0.409,0
3198,1310445,99,edison,2020-11-04T20:06:14Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3199,1310461,99,edison,2020-11-04T20:07:27Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3200,1310471,99,edison,2020-11-04T20:12:23Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3201,1310472,99,edison,2020-11-04T20:16:27Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3202,1310478,99,edison,2020-11-04T20:20:37Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3203,1310507,99,edison,2020-11-04T20:39:21Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3204,1310514,99,edison,2020-11-04T20:40:19Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3205,1310521,99,edison,2020-11-04T20:43:22Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3206,1310531,99,edison,2020-11-04T20:46:31Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3207,1310551,99,edison,2020-11-04T21:06:26Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3208,1310559,99,edison,2020-11-04T21:08:20Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3209,1310596,99,edison,2020-11-04T21:16:23Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3210,1310608,99,edison,2020-11-04T21:37:35Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3211,1310611,99,edison,2020-11-04T21:47:26Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3212,1310617,99,edison,2020-11-04T21:52:25Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3213,1310904,99,edison,2020-11-04T21:54:25Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3214,1310935,99,edison,2020-11-04T21:58:17Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3215,1311073,99,edison,2020-11-04T22:01:32Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
