,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
5715,4741590,80,edison,2020-11-04T02:34:43Z,north-carolina,5524813,2362631,4505372,4741564,0.485,0.503,0
5716,4741994,80,edison,2020-11-04T02:39:53Z,north-carolina,5524813,2362631,4505372,4741564,0.485,0.503,0
5717,4752770,80,edison,2020-11-04T02:43:14Z,north-carolina,5524813,2362631,4505372,4741564,0.486,0.503,0
5718,4753760,80,edison,2020-11-04T02:45:24Z,north-carolina,5524813,2362631,4505372,4741564,0.486,0.503,0
5719,4837823,82,edison,2020-11-04T02:47:45Z,north-carolina,5524813,2362631,4505372,4741564,0.487,0.501,0
5720,4851803,82,edison,2020-11-04T02:47:49Z,north-carolina,5524813,2362631,4505372,4741564,0.487,0.501,0
5721,4988236,84,edison,2020-11-04T02:52:27Z,north-carolina,5524813,2362631,4505372,4741564,0.491,0.497,0
5722,5066097,85,edison,2020-11-04T03:01:54Z,north-carolina,5524813,2362631,4505372,4741564,0.493,0.495,0
5723,5066400,85,edison,2020-11-04T03:02:16Z,north-carolina,5524813,2362631,4505372,4741564,0.493,0.495,0
5724,5066628,85,edison,2020-11-04T03:03:49Z,north-carolina,5524813,2362631,4505372,4741564,0.493,0.495,0
5725,5103255,86,edison,2020-11-04T03:05:27Z,north-carolina,5524813,2362631,4505372,4741564,0.494,0.494,0
5726,5104878,86,edison,2020-11-04T03:05:34Z,north-carolina,5524813,2362631,4505372,4741564,0.494,0.494,0
5727,5104996,86,edison,2020-11-04T03:06:37Z,north-carolina,5524813,2362631,4505372,4741564,0.494,0.494,0
5728,5105075,86,edison,2020-11-04T03:06:59Z,north-carolina,5524813,2362631,4505372,4741564,0.494,0.494,0
5729,5223314,88,edison,2020-11-04T03:08:50Z,north-carolina,5524813,2362631,4505372,4741564,0.496,0.492,0
5730,5223393,88,edison,2020-11-04T03:12:41Z,north-carolina,5524813,2362631,4505372,4741564,0.496,0.492,0
5731,5224577,88,edison,2020-11-04T03:13:45Z,north-carolina,5524813,2362631,4505372,4741564,0.496,0.492,0
5732,5228122,88,edison,2020-11-04T03:18:00Z,north-carolina,5524813,2362631,4505372,4741564,0.497,0.491,0
5733,5228124,88,edison,2020-11-04T03:18:07Z,north-carolina,5524813,2362631,4505372,4741564,0.497,0.491,0
5734,5247887,88,edison,2020-11-04T03:18:50Z,north-carolina,5524813,2362631,4505372,4741564,0.497,0.491,0
5735,5250006,89,edison,2020-11-04T03:19:35Z,north-carolina,5524813,2362631,4505372,4741564,0.497,0.491,0
5736,5253328,89,edison,2020-11-04T03:20:31Z,north-carolina,5524813,2362631,4505372,4741564,0.497,0.491,0
5737,5269468,89,edison,2020-11-04T03:22:58Z,north-carolina,5524813,2362631,4505372,4741564,0.498,0.49,0
5738,5269577,89,edison,2020-11-04T03:24:37Z,north-carolina,5524813,2362631,4505372,4741564,0.498,0.49,0
5739,5288465,89,edison,2020-11-04T03:28:28Z,north-carolina,5524813,2362631,4505372,4741564,0.498,0.49,0
5740,5288820,89,edison,2020-11-04T03:30:19Z,north-carolina,5524813,2362631,4505372,4741564,0.498,0.49,0
5741,5288871,89,edison,2020-11-04T03:30:24Z,north-carolina,5524813,2362631,4505372,4741564,0.498,0.49,0
5742,5328038,93,edison,2020-11-04T03:39:15Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.489,0
5743,5339793,93,edison,2020-11-04T03:44:48Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.488,0
5744,5339800,93,edison,2020-11-04T03:50:45Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.488,0
5745,5362898,93,edison,2020-11-04T03:52:00Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.488,0
5746,5362922,93,edison,2020-11-04T03:56:24Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.488,0
5747,5392619,94,edison,2020-11-04T03:56:43Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5748,5434249,95,edison,2020-11-04T04:00:40Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5749,5434341,95,edison,2020-11-04T04:02:07Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5750,5436283,95,edison,2020-11-04T04:05:12Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5751,5436365,95,edison,2020-11-04T04:05:33Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5752,5436694,95,edison,2020-11-04T04:06:51Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5753,5436703,95,edison,2020-11-04T04:07:44Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5754,5437110,95,edison,2020-11-04T04:09:17Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5755,5437255,95,edison,2020-11-04T04:11:30Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5756,5437302,95,edison,2020-11-04T04:14:48Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5757,5439236,95,edison,2020-11-04T04:15:46Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5758,5439366,95,edison,2020-11-04T04:20:25Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5759,5440053,95,edison,2020-11-04T04:22:18Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5760,5443408,95,edison,2020-11-04T04:27:59Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5761,5443475,95,edison,2020-11-04T04:28:29Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5762,5443986,95,edison,2020-11-04T04:30:02Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5763,5444203,95,edison,2020-11-04T04:30:24Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5764,5453691,95,edison,2020-11-04T04:32:36Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5765,5455617,95,edison,2020-11-04T04:36:40Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5766,5456589,95,edison,2020-11-04T05:08:23Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5767,5457095,95,edison,2020-11-04T05:40:38Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5768,5457147,95,edison,2020-11-04T06:19:44Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5769,5457219,95,edison,2020-11-04T06:24:41Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5770,5457253,95,edison,2020-11-04T06:29:52Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5771,5457297,95,edison,2020-11-04T06:48:55Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5772,5457368,95,edison,2020-11-04T06:54:34Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5773,5457588,95,edison,2020-11-04T21:40:09Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5774,5459577,95,edison,2020-11-05T16:45:12Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5775,5461810,95,edison,2020-11-05T18:02:18Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5776,5462200,95,edison,2020-11-06T20:59:50Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5777,5462200,98,edison,2020-11-06T22:34:32Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5778,5462512,98,edison,2020-11-06T22:59:51Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5779,5462629,98,edison,2020-11-06T23:23:50Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5780,5462930,98,edison,2020-11-07T00:26:52Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5781,5463112,98,edison,2020-11-07T01:36:49Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5782,5463885,98,edison,2020-11-07T19:32:51Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5783,5464084,98,edison,2020-11-07T23:47:50Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5784,5464097,98,edison,2020-11-09T13:50:51Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5785,5464196,98,edison,2020-11-09T17:06:50Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5786,5464802,98,edison,2020-11-09T20:11:51Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5787,5464953,98,edison,2020-11-09T21:47:51Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5788,5464972,98,edison,2020-11-09T21:54:41Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5789,5465384,98,edison,2020-11-09T23:48:51Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5790,5465474,98,edison,2020-11-10T01:11:51Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5791,5465691,98,edison,2020-11-10T01:15:51Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5792,5465773,98,edison,2020-11-10T18:32:23Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5793,5465847,98,edison,2020-11-10T18:35:22Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5794,5471602,98,edison,2020-11-11T17:10:27Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5795,5471891,98,edison,2020-11-11T17:16:47Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5796,5472241,98,edison,2020-11-11T17:21:43Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5797,5474442,98,edison,2020-11-11T17:33:12Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5798,5475348,98,edison,2020-11-12T16:42:57Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5799,5475475,98,edison,2020-11-12T16:45:09Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5800,5475479,98,edison,2020-11-12T17:00:49Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5801,5475579,98,edison,2020-11-12T17:04:13Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5802,5475568,98,edison,2020-11-12T17:05:19Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5803,5475590,98,edison,2020-11-12T17:14:52Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5804,5475624,98,edison,2020-11-12T17:17:19Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5805,5475713,98,edison,2020-11-12T17:20:09Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5806,5475677,98,edison,2020-11-12T17:20:39Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5807,5475719,98,edison,2020-11-12T17:26:10Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5808,5476283,98,edison,2020-11-12T23:00:29Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5809,5476588,98,edison,2020-11-12T23:02:46Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5810,5476821,98,edison,2020-11-12T23:05:00Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5811,5476952,98,edison,2020-11-12T23:06:31Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5812,5476982,98,edison,2020-11-12T23:08:05Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5813,5478398,98,edison,2020-11-12T23:13:08Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5814,5480319,98,edison,2020-11-13T00:39:26Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5815,5483003,98,edison,2020-11-13T00:43:21Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5816,5483604,98,edison,2020-11-13T00:45:31Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5817,5483753,98,edison,2020-11-13T00:50:09Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5818,5484334,98,edison,2020-11-13T00:51:51Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5819,5484469,98,edison,2020-11-13T00:53:55Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5820,5484590,98,edison,2020-11-13T00:55:46Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5821,5485574,98,edison,2020-11-13T00:57:17Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5822,5485822,98,edison,2020-11-13T01:02:12Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5823,5486258,98,edison,2020-11-13T01:53:58Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5824,5486829,98,edison,2020-11-13T01:55:11Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5825,5487481,98,edison,2020-11-13T01:58:01Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5826,5487927,98,edison,2020-11-13T01:58:47Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5827,5488341,98,edison,2020-11-13T02:04:56Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5828,5490207,98,edison,2020-11-13T02:35:38Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5829,5490446,98,edison,2020-11-13T02:36:56Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5830,5493233,98,edison,2020-11-13T02:50:07Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5831,5494776,98,edison,2020-11-13T13:14:14Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.487,0
5832,5495112,98,edison,2020-11-13T13:16:08Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5833,5495517,98,edison,2020-11-13T14:42:52Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5834,5495565,98,edison,2020-11-13T15:26:06Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5835,5495021,98,edison,2020-11-13T15:29:44Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5836,5495020,98,edison,2020-11-13T16:02:10Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5837,5497033,98,edison,2020-11-13T16:06:42Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.487,0
5838,5497623,98,edison,2020-11-13T16:09:04Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5839,5497866,98,edison,2020-11-13T16:11:00Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5840,5497948,98,edison,2020-11-13T16:11:43Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5841,5498042,98,edison,2020-11-13T16:15:15Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5842,5498060,98,edison,2020-11-13T16:16:03Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5843,5498057,98,edison,2020-11-13T16:36:53Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.487,0
5844,5501595,98,edison,2020-11-13T16:38:16Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5845,5503941,98,edison,2020-11-13T16:41:18Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5846,5504166,98,edison,2020-11-13T16:42:45Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5847,5504277,98,edison,2020-11-13T16:45:00Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5848,5504276,98,edison,2020-11-13T16:46:45Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5849,5504943,98,edison,2020-11-13T16:47:42Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5850,5504949,98,edison,2020-11-13T16:50:33Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5851,5504950,98,edison,2020-11-13T16:53:20Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5852,5504950,99,edison,2020-11-13T17:20:08Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5853,5505515,99,edison,2020-11-13T17:26:50Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5854,5506438,99,edison,2020-11-13T17:28:52Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5855,5506618,99,edison,2020-11-13T17:37:23Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5856,5507002,99,edison,2020-11-13T17:38:34Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5857,5507250,99,edison,2020-11-13T17:41:20Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5858,5507284,99,edison,2020-11-13T17:43:24Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5859,5507305,99,edison,2020-11-13T17:45:44Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5860,5508011,99,edison,2020-11-13T17:47:56Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5861,5509159,99,edison,2020-11-13T17:55:02Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5862,5509476,99,edison,2020-11-13T17:57:40Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5863,5509535,99,edison,2020-11-13T17:59:29Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5864,5509508,99,edison,2020-11-13T18:02:15Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5865,5509725,99,edison,2020-11-13T18:03:26Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5866,5509724,99,edison,2020-11-13T18:06:11Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5867,5510024,99,edison,2020-11-13T18:17:41Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5868,5510543,99,edison,2020-11-13T18:20:17Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5869,5510634,99,edison,2020-11-13T18:20:49Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5870,5511062,99,edison,2020-11-13T18:32:35Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5871,5511867,99,edison,2020-11-13T19:05:30Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5872,5511863,99,edison,2020-11-13T19:13:20Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5873,5511851,99,edison,2020-11-13T19:14:44Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5874,5513252,99,edison,2020-11-13T20:02:14Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5875,5513240,99,edison,2020-11-13T20:03:04Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5876,5514232,99,edison,2020-11-15T15:12:43Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5877,5514946,99,edison,2020-11-15T15:14:17Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5878,5515354,99,edison,2020-11-15T15:16:45Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5879,5518639,99,edison,2020-11-15T15:18:03Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
5880,5519051,99,edison,2020-11-15T15:19:46Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5881,5519092,99,edison,2020-11-15T15:24:07Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5882,5519189,99,edison,2020-11-15T15:26:10Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5883,5519527,99,edison,2020-11-15T15:28:02Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5884,5520076,99,edison,2020-11-15T15:29:53Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5885,5520585,99,edison,2020-11-15T15:31:08Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5886,5520737,99,edison,2020-11-15T15:32:24Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5887,5520831,99,edison,2020-11-15T15:40:51Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5888,5520753,99,edison,2020-11-15T15:41:48Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5889,5520847,99,edison,2020-11-15T15:48:30Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5890,5520975,99,edison,2020-11-15T16:11:58Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5891,5521335,99,edison,2020-11-15T16:13:58Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5892,5521457,99,edison,2020-11-15T16:15:49Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5893,5521918,99,edison,2020-11-15T16:17:51Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5894,5522034,99,edison,2020-11-15T16:19:42Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5895,5522397,99,edison,2020-11-15T16:21:39Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5896,5522582,99,edison,2020-11-15T16:23:44Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5897,5522618,99,edison,2020-11-15T16:24:25Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5898,5522613,99,edison,2020-11-17T03:24:51Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5899,5524550,99,edison,2020-11-17T03:27:56Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5900,5524553,99,edison,2020-11-17T03:28:43Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5901,5523887,99,edison,2020-11-17T03:31:47Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5902,5523888,99,edison,2020-11-17T20:13:29Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5903,5524691,99,edison,2020-11-17T20:14:37Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5904,5524692,99,edison,2020-11-17T20:16:31Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5905,5524813,99,edison,2020-11-18T03:01:57Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5906,5511499,99,ap,2020-11-19T14:05:26.957Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
5907,5524813,99,edison,2020-11-18T17:17:03Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
5908,0,0,edison,2020-11-04T08:04:21Z,north-dakota,361819,216794,322932,344360,0.0,0.0,0
5909,26709,7,edison,2020-11-04T01:46:50Z,north-dakota,361819,216794,322932,344360,0.535,0.433,0
5910,36526,9,edison,2020-11-04T02:15:46Z,north-dakota,361819,216794,322932,344360,0.58,0.388,0
5911,72084,18,edison,2020-11-04T02:17:51Z,north-dakota,361819,216794,322932,344360,0.48,0.485,0
5912,72896,18,edison,2020-11-04T02:29:03Z,north-dakota,361819,216794,322932,344360,0.484,0.481,0
5913,75274,19,edison,2020-11-04T02:37:08Z,north-dakota,361819,216794,322932,344360,0.491,0.473,0
5914,85384,22,edison,2020-11-04T02:38:29Z,north-dakota,361819,216794,322932,344360,0.515,0.45,0
5915,87691,22,edison,2020-11-04T02:39:52Z,north-dakota,361819,216794,322932,344360,0.523,0.442,0
5916,89439,23,edison,2020-11-04T02:41:08Z,north-dakota,361819,216794,322932,344360,0.528,0.437,0
5917,93242,24,edison,2020-11-04T02:47:52Z,north-dakota,361819,216794,322932,344360,0.54,0.425,0
5918,97448,25,edison,2020-11-04T02:49:53Z,north-dakota,361819,216794,322932,344360,0.544,0.42,0
5919,111370,28,edison,2020-11-04T02:52:36Z,north-dakota,361819,216794,322932,344360,0.566,0.399,0
5920,113683,29,edison,2020-11-04T02:52:49Z,north-dakota,361819,216794,322932,344360,0.566,0.398,0
5921,116214,29,edison,2020-11-04T02:56:47Z,north-dakota,361819,216794,322932,344360,0.571,0.393,0
5922,120356,30,edison,2020-11-04T02:59:33Z,north-dakota,361819,216794,322932,344360,0.579,0.386,0
5923,124147,31,edison,2020-11-04T03:01:42Z,north-dakota,361819,216794,322932,344360,0.571,0.394,0
5924,128711,33,edison,2020-11-04T03:03:28Z,north-dakota,361819,216794,322932,344360,0.577,0.388,0
5925,135404,34,edison,2020-11-04T03:07:43Z,north-dakota,361819,216794,322932,344360,0.584,0.381,0
5926,140782,36,edison,2020-11-04T03:11:48Z,north-dakota,361819,216794,322932,344360,0.591,0.375,0
5927,157056,40,edison,2020-11-04T03:18:15Z,north-dakota,361819,216794,322932,344360,0.605,0.361,0
5928,159574,40,edison,2020-11-04T03:19:26Z,north-dakota,361819,216794,322932,344360,0.607,0.359,0
5929,168290,43,edison,2020-11-04T03:22:57Z,north-dakota,361819,216794,322932,344360,0.616,0.351,0
5930,210747,53,edison,2020-11-04T03:29:54Z,north-dakota,361819,216794,322932,344360,0.624,0.344,0
5931,212631,54,edison,2020-11-04T03:32:22Z,north-dakota,361819,216794,322932,344360,0.625,0.342,0
5932,213897,54,edison,2020-11-04T03:39:07Z,north-dakota,361819,216794,322932,344360,0.626,0.341,0
5933,215207,54,edison,2020-11-04T03:40:31Z,north-dakota,361819,216794,322932,344360,0.627,0.34,0
5934,217829,55,edison,2020-11-04T03:42:05Z,north-dakota,361819,216794,322932,344360,0.629,0.338,0
5935,220272,56,edison,2020-11-04T03:48:20Z,north-dakota,361819,216794,322932,344360,0.629,0.339,0
5936,221335,56,edison,2020-11-04T03:54:16Z,north-dakota,361819,216794,322932,344360,0.63,0.338,0
5937,227463,58,edison,2020-11-04T03:58:32Z,north-dakota,361819,216794,322932,344360,0.636,0.331,0
5938,229950,58,edison,2020-11-04T04:03:13Z,north-dakota,361819,216794,322932,344360,0.638,0.329,0
5939,230343,58,edison,2020-11-04T04:09:34Z,north-dakota,361819,216794,322932,344360,0.639,0.329,0
5940,246946,63,edison,2020-11-04T04:13:55Z,north-dakota,361819,216794,322932,344360,0.645,0.322,0
5941,249274,63,edison,2020-11-04T04:18:21Z,north-dakota,361819,216794,322932,344360,0.647,0.321,0
5942,250641,63,edison,2020-11-04T04:18:32Z,north-dakota,361819,216794,322932,344360,0.648,0.32,0
5943,256676,65,edison,2020-11-04T04:21:28Z,north-dakota,361819,216794,322932,344360,0.648,0.32,0
5944,257884,65,edison,2020-11-04T04:29:32Z,north-dakota,361819,216794,322932,344360,0.649,0.319,0
5945,290174,73,edison,2020-11-04T04:38:07Z,north-dakota,361819,216794,322932,344360,0.654,0.314,0
5946,290600,74,edison,2020-11-04T04:47:09Z,north-dakota,361819,216794,322932,344360,0.654,0.314,0
5947,335695,85,edison,2020-11-04T04:58:07Z,north-dakota,361819,216794,322932,344360,0.643,0.324,0
5948,339837,86,edison,2020-11-04T05:22:17Z,north-dakota,361819,216794,322932,344360,0.644,0.324,0
5949,342797,87,edison,2020-11-04T05:32:38Z,north-dakota,361819,216794,322932,344360,0.644,0.324,0
5950,344144,87,edison,2020-11-04T06:35:52Z,north-dakota,361819,216794,322932,344360,0.645,0.323,0
5951,348689,88,edison,2020-11-04T07:30:51Z,north-dakota,361819,216794,322932,344360,0.648,0.32,0
5952,353338,89,edison,2020-11-04T07:55:51Z,north-dakota,361819,216794,322932,344360,0.65,0.318,0
5953,354716,90,edison,2020-11-04T08:25:50Z,north-dakota,361819,216794,322932,344360,0.65,0.318,0
5954,356435,90,edison,2020-11-04T09:36:50Z,north-dakota,361819,216794,322932,344360,0.651,0.317,0
